system:index,meanCO,time,.geo
20220218T073614_20220219T212710,0.04223956169679058,1645171068000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219T071718_20220220T210801,0.03837932333157069,1645256333000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220T065823_20220223T095316,0.04071646649146128,1645341597000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221T063927_20220223T143258,0.03796616701363611,1645426862000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222T062032_20220224T043105,0.03649095778894263,1645512127000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220224T072412_20220225T210658,0.043477545169121064,1645688746000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220225T070517_20220226T204749,0.0438606829128498,1645774011000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220226T064621_20220227T202837,0.038957704784057856,1645859276000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220227T062726_20220228T200956,0.03975870307103339,1645944540000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220228T060831_20220301T195019,0.03484519774910786,1646029805000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220228T075001_20220301T214050,0.036493142523320726,1646035896000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220301T073106_20220302T212114,0.04131782173019104,1646121161000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220302T071211_20220303T210212,0.04265581159161591,1646206425000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220303T065316_20220304T204301,0.042964147007782914,1646291691000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304T063421_20220305T202352,0.04175011647270321,1646376956000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T061526_20220306T200440,0.037717189519440156,1646462220000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T075656_20220306T214444,0.03942319811093331,1646468310000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T073801_20220309T103809,0.04334406001181796,1646553576000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T071907_20220309T104624,0.041943758574558766,1646638840000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T070012_20220310T045751,0.03781432281007189,1646724106000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T064117_20220310T202408,0.036940078269083805,1646809371000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T062222_20220311T200509,0.0373173617854652,1646894636000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T074457_20220312T213606,0.03843731094081983,1646985991000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T072602_20220313T211654,0.03970152435560602,1647071257000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T070707_20220314T205744,0.036949248331264464,1647156521000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T064812_20220315T203832,0.04349354364474048,1647241786000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T062917_20220316T201921,0.04984472937935178,1647327052000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T061023_20220317T200011,0.04427236748855759,1647412317000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T075153_20220317T214015,0.04565091736057931,1647418408000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T073258_20220318T212107,0.05481461914196056,1647503673000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T071403_20220319T210234,0.056025980762624224,1647588938000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T065508_20220320T204254,0.052222795118527524,1647674203000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T063613_20220321T202347,0.052215765772827494,1647759467000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T061718_20220322T200440,0.04699815426240948,1647844733000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T073954_20220323T212535,0.04346823275409957,1647936088000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T072059_20220324T210627,0.046012192357764284,1648021353000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220324T070204_20220325T204718,0.03703872338549276,1648106618000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220325T064309_20220326T202807,0.04022016958053716,1648191883000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220326T062414_20220327T200856,0.037956453983802214,1648277149000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220327T074649_20220328T212950,0.03768161393165229,1648368504000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220328T072754_20220329T211042,0.039399807830175486,1648453769000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220329T070859_20220330T205137,0.03556610140487987,1648539034000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220330T065004_20220331T203228,0.03745693197907447,1648624298000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220331T063109_20220401T201312,0.04844791450795382,1648709563000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220401T061214_20220402T195406,0.035306068648046675,1648794828000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220401T075344_20220402T214410,0.038634516920134025,1648800919000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220402T073449_20220403T212503,0.04132676894945432,1648886183000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220403T071554_20220404T210554,0.04134686156212631,1648971448000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220404T065658_20220405T204645,0.03932690847890651,1649056713000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220405T063803_20220406T202811,0.03779292621228543,1649141977000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220406T061907_20220407T200825,0.03957712045118118,1649227241000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220406T080038_20220407T214902,0.04027553182623759,1649233332000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220407T074142_20220408T212919,0.041503781758839,1649318597000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220408T072247_20220409T211129,0.03914556503421933,1649403861000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220409T070351_20220410T205217,0.040810293006552215,1649489126000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220410T064455_20220411T203306,0.04062799455512604,1649574390000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220411T062600_20220412T201359,0.04347107024188583,1649659653000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220413T072939_20220414T211538,0.03709293931898407,1649836273000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220414T071043_20220415T205630,0.04136672948269206,1649921537000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220415T065147_20220416T203715,0.04319374962815602,1650006801000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220416T063251_20220417T201803,0.041394476475623596,1650092065000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220418T073629_20220419T211946,0.04735798762299059,1650268683000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220419T071733_20220420T210034,0.04070970575583176,1650353947000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220420T065836_20220421T204123,0.037261940231449665,1650439210000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220422T062043_20220423T200301,0.03645767907248957,1650609738000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220423T074317_20220424T213358,0.03930256237801239,1650701092000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220424T072421_20220425T211512,0.039013601342443874,1650786355000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220425T070524_20220426T205536,0.040282868032157165,1650871618000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220426T064627_20220427T203625,0.0414665055542726,1650956881000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220427T062730_20220428T201714,0.037229310713362926,1651042144000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220428T075003_20220429T213807,0.03680241475848583,1651133498000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220429T073106_20220430T211855,0.047021976665235034,1651218761000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220430T071209_20220501T205943,0.040085019358609,1651304023000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220501T065312_20220504T111603,0.0403747563372331,1651389287000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220502T063415_20220504T112454,0.04236407126207327,1651474549000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220503T061517_20220505T084537,0.03915308136768206,1651559812000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220503T075647_20220505T094251,0.04192735797329781,1651565902000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220504T073750_20220505T232408,0.04878096099893626,1651651164000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220505T071852_20220506T211029,0.0473074237628249,1651736427000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220506T065954_20220507T205123,0.055121402826484464,1651821689000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220507T064057_20220508T203210,0.05385597955562786,1651906951000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220510T072533_20220511T211427,0.05065609883729426,1652168827000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220511T070634_20220512T205531,0.055244870661581645,1652254088000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220512T064736_20220513T203554,0.04922549390330311,1652339349000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220513T062837_20220514T201623,0.04693354673524704,1652424612000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220515T073210_20220516T211758,0.03884961456557211,1652601224000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220516T071311_20220517T205850,0.03823211553769934,1652686486000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220517T065412_20220518T203938,0.041102450924806695,1652771747000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518T063513_20220519T202031,0.04754450685592651,1652857008000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220519T075744_20220520T214135,0.03921881685460636,1652948359000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220520T073845_20220521T212225,0.040334065629967344,1653033619000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220521T071945_20220522T210322,0.03660173038013988,1653118879000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220522T070045_20220523T204411,0.04062914208332542,1653204140000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220523T064146_20220602T132419,0.03403498165996996,1653289400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220524T062246_20220525T200658,0.03246923747626574,1653374660000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220525T074516_20220526T212835,0.040173495954461194,1653466011000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220526T072616_20220527T210928,0.04395393434812994,1653551270000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220527T070715_20220528T205018,0.03901123470929437,1653636529000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528T064815_20220529T203108,0.0350134372451119,1653721790000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220529T062915_20220530T201157,0.03433221849116278,1653807049000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220530T075144_20220531T214251,0.03880493473979053,1653898398000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220531T073243_20220601T212404,0.041354418965215876,1653983658000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220601T071342_20220602T210439,0.038189764181170004,1654068917000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602T065441_20220603T204541,0.03823304573671145,1654154176000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220603T063540_20220604T202645,0.03999378625230201,1654239435000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220604T075809_20220605T214750,0.039033367402278814,1654330783000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220605T073908_20220606T212835,0.034952275396244036,1654416041000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220606T072006_20220607T210935,0.036404232508041014,1654501301000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220607T070104_20220608T205030,0.040593869464725395,1654586559000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220608T064203_20220609T203122,0.035181623740595684,1654671817000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220609T080431_20220610T215217,0.037890630949583254,1654763166000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220610T074530_20220611T213304,0.03484727760486613,1654848423000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220611T072630_20220612T211355,0.03251848732913535,1654933683000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220612T070729_20220613T205442,0.03444695559463535,1655018944000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220613T064829_20220614T203536,0.03663446603915229,1655104203000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220615T075157_20220616T213726,0.034513263136680766,1655280812000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220616T073257_20220617T211816,0.035406996408051755,1655366072000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617T071356_20220618T205906,0.033837460574075516,1655451330000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220618T065455_20220619T204008,0.03333565578242854,1655536589000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220619T063553_20220620T202044,0.03924818767831966,1655621848000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220620T061652_20220621T200141,0.03398552872761311,1655707106000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220621T073921_20220622T212243,0.03484674399273107,1655798454000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220622T072019_20220623T210341,0.0359509832412871,1655883713000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220623T070117_20220624T204428,0.03385575001356214,1655968971000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220624T064215_20220625T202518,0.03717844006493917,1656054230000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220625T062313_20220626T200611,0.04227660291596174,1656139488000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220625T080443_20220626T215612,0.04348237080529952,1656145578000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220626T074541_20220627T213704,0.04494172072406899,1656230836000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220627T072639_20220628T211758,0.04434798123580296,1656316093000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220628T070737_20220629T205848,0.04577781471224965,1656401352000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220629T064834_20220630T203943,0.05048567428459284,1656486608000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220701T075159_20220702T214128,0.04807087299973572,1656663213000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T073256_20220703T212211,0.042719063054828796,1656748470000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T071353_20220704T210303,0.038424577053047825,1656833728000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T065450_20220705T204403,0.0391908962027007,1656918984000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T063547_20220706T202454,0.03996118618765321,1657004241000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T061644_20220707T200611,0.03544065545721412,1657089499000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T075814_20220707T214547,0.035203016457321726,1657095588000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T073911_20220708T212643,0.0355750467969753,1657180845000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T072007_20220709T210730,0.03591197757441097,1657266101000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T064200_20220711T202911,0.03628223304039254,1657436614000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T062256_20220712T201002,0.03532139569359203,1657521871000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T080426_20220712T215005,0.03612513398061203,1657527961000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T072618_20220714T211147,0.038463434157514305,1657698472000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T070714_20220715T205238,0.035300989523158216,1657783728000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T064810_20220716T203330,0.033815421361710105,1657868985000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T062906_20220717T201421,0.027793422316782848,1657954241000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220717T075131_20220720T105239,0.03325407682410959,1658045586000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220718T073227_20220720T110042,0.03729387238504027,1658130841000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220719T071322_20220721T065709,0.03735535062622408,1658216097000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220721T063513_20220722T201739,0.031110286551084332,1658386607000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220722T061608_20220723T195828,0.03375937053755125,1658471863000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220723T073833_20220724T212924,0.03592854925969847,1658563207000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220724T071928_20220725T211018,0.03162355018494434,1658648462000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220725T070023_20220726T205147,0.03210933292213315,1658733717000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220726T064118_20220727T203212,0.03307002191991233,1658818972000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220727T062212_20220728T201259,0.03164023125097834,1658904226000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220727T080342_20220728T215303,0.030272519166989028,1658910317000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220728T074437_20220729T213430,0.03512339402560719,1658995572000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220729T072531_20220730T210836,0.03172009155605075,1659080826000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220730T070626_20220731T205009,0.03186058573689449,1659166080000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T064720_20220801T203134,0.03276714375058614,1659251334000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T062814_20220802T201311,0.029555817782140843,1659336589000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T075038_20220803T213505,0.03389367207357484,1659427933000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T073132_20220804T211749,0.039645007251378796,1659513187000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T071226_20220805T205443,0.03560835165614411,1659598441000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T065320_20220806T204044,0.03528524869791416,1659683695000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T063414_20220807T202230,0.03314109910639824,1659768949000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T073731_20220809T212313,0.036592595647245,1659945546000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T071825_20220810T210535,0.03656322174449044,1660030800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T065919_20220814T064301,0.03840785771150986,1660116053000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T062106_20220814T081304,0.031617299747712255,1660286560000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T080235_20220814T081849,0.03292590916994854,1660292650000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T074329_20220816T161637,0.030426106878961162,1660377903000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T070515_20220817T171637,0.032433912222812195,1660548410000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T064609_20220818T134635,0.03269954469101815,1660633663000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220817T062702_20220819T123107,0.02652911078048879,1660718916000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220818T074924_20220820T153535,0.03085739133865769,1660810258000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819T073017_20220821T144714,0.032794057587487796,1660895512000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220820T071110_20220822T203849,0.03500254583163121,1660980764000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220821T065203_20220823T170154,0.031963790041773146,1661066018000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220822T063256_20220824T172954,0.033111178203790975,1661151271000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220823T061349_20220825T143627,0.0313204367366235,1661236523000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220823T075518_20220825T193550,0.03255511872347339,1661242613000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220824T073611_20220826T185027,0.037295402039328525,1661327866000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220825T071704_20220827T185451,0.03336970089501317,1661413118000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220826T065756_20220828T154309,0.033657776140546936,1661498371000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220827T063849_20220829T154303,0.03704218370332978,1661583623000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220828T061941_20220830T120200,0.0354786043840091,1661668875000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220828T080111_20220830T161825,0.03513369588827362,1661674965000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220829T074203_20220831T094534,0.039568499841091634,1661760217000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220830T072255_20220901T215131,0.04097832763141188,1661845470000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220831T070348_20220902T095806,0.039561494993076735,1661930722000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220901T064440_20220902T214001,0.041494162565802975,1662015975000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220902T062532_20220903T201415,0.03654952901855291,1662101226000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220903T074754_20220904T213809,0.03454753354161768,1662192568000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220904T072846_20220905T211858,0.03247667573065594,1662277820000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220905T070938_20220906T205432,0.03197544863453706,1662363072000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220906T065030_20220907T203523,0.03308395800671745,1662448324000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220907T063122_20220908T201610,0.03668292952955418,1662533576000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220908T061214_20220909T195701,0.036711211325023516,1662618828000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220908T075343_20220909T213703,0.039789409885951144,1662624917000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220909T073435_20220910T211755,0.04143600165691266,1662710169000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220910T071527_20220911T205844,0.03817608293790699,1662795422000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220911T065619_20220912T203935,0.03602985912499815,1662880673000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220912T063710_20220913T202026,0.038251547343314214,1662965925000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220913T061802_20220914T200119,0.035110712729411186,1663051177000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220913T075931_20220914T214122,0.037909714647578176,1663057266000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220914T074023_20220915T212210,0.03792182787181261,1663142517000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220915T072115_20220916T210302,0.03853231959805345,1663227769000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220916T070206_20220917T204352,0.033393144006030065,1663313020000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220917T064258_20220918T202442,0.03768649889029912,1663398272000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220918T062349_20220919T200600,0.03451399465474899,1663483523000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220920T072701_20220921T211720,0.03847884627650863,1663660116000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220922T064844_20220923T203901,0.031734588952710786,1663830618000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220925T073247_20220926T212137,0.03697355771366667,1664092461000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220926T071338_20220927T210225,0.03569909787858839,1664177713000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220927T065429_20220928T204312,0.03092442162219568,1664262963000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220928T063520_20220929T202358,0.033978129451843614,1664348215000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220929T061612_20220930T200445,0.035299750926818134,1664433465000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220929T075741_20220930T214449,0.03712895991690251,1664439555000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220930T073832_20221001T212536,0.04022629287973783,1664524806000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221001T071923_20221002T210623,0.0353857228691276,1664610058000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221002T070014_20221003T204709,0.03446648023784086,1664695308000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221003T064105_20221004T202801,0.034299508498448095,1664780560000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221004T062156_20221005T200847,0.03841532500156854,1664865810000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221005T074417_20221006T212939,0.04209227196046133,1664957152000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221006T072507_20221007T211028,0.03587987831268625,1665042402000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221009T062740_20221010T201249,0.04092337626447218,1665298154000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221010T060831_20221011T195336,0.0339031223551891,1665383405000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221010T075001_20221011T213339,0.032228595727959025,1665389495000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221011T073051_20221012T211428,0.03291859439395772,1665474746000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221012T071142_20221013T205516,0.03461763254528477,1665559997000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221013T065233_20221014T203603,0.03284371725497068,1665645247000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221014T063324_20221015T201650,0.03493671996301182,1665730499000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221015T061415_20221016T195739,0.03604604228979428,1665815750000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221015T075544_20221016T213742,0.03668118715932198,1665821838000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221016T073635_20221017T211831,0.04399725050419036,1665907090000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221017T071726_20221018T205919,0.04025209939463098,1665992340000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221018T065817_20221019T204006,0.03708926131621777,1666077591000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T063908_20221020T202055,0.035235504790057603,1666162842000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T062000_20221021T200143,0.04220441167775681,1666248094000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221022T072316_20221023T211322,0.03816513006520586,1666424691000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221023T070409_20221024T205406,0.04059236293670273,1666509943000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221024T064503_20221025T203452,0.03627775686554951,1666595198000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221025T062556_20221026T201607,0.03976005871589864,1666680451000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221026T060650_20221027T195626,0.04732496558247436,1666765704000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221026T074819_20221027T213655,0.047555997902489815,1666771793000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221027T072913_20221028T211719,0.051435045680923455,1666857047000,"{""type"":""MultiPoint"",""coordinates"":[]}"
